timestamp,measured,forecast,lower,upper,elia_forecast
2020-05-18 02:00:00+00:00,48.5275,32.467051820462025,10.6911507370871,48.34006067697872,45.28
2020-05-18 03:00:00+00:00,52.49,34.96841241307435,13.620949016781848,52.0283623293799,47.38
2020-05-18 04:00:00+00:00,52.1625,24.79747214483329,16.30536868806246,60.12397925995715,46.83
2020-05-18 05:00:00+00:00,42.4825,59.92276392070168,28.05315552181173,75.87351048435814,40.8725
2020-05-18 06:00:00+00:00,26.1825,64.95564993770634,29.92279479511389,101.33304958495701,32.57
2020-05-18 07:00:00+00:00,17.229999999999997,41.69262340030584,26.448623370182595,83.74995156365203,28.1775
2020-05-18 08:00:00+00:00,16.595,40.47508436651884,24.785519037392348,113.20129109728651,29.4725
2020-05-18 09:00:00+00:00,24.2375,32.894210075247706,21.20874501460627,114.82422827059926,34.7275
2020-05-18 10:00:00+00:00,41.2375,27.500581433731128,23.937168612812986,95.28523550587484,42.8
2020-05-18 11:00:00+00:00,51.02,36.584304891693385,25.16324770125452,106.0179694213266,52.395
2020-05-18 12:00:00+00:00,56.71,44.57211773262432,27.86231352483755,131.79334866407248,61.3925
2020-05-18 13:00:00+00:00,61.2825,49.24497108210558,31.41951524005111,139.56181847831635,69.13000000000001
2020-05-18 14:00:00+00:00,65.865,86.05842272077477,41.241791828662734,140.13816169335553,75.9275
2020-05-18 15:00:00+00:00,65.125,93.78085128941382,40.943100926474045,139.21345644277451,81.14750000000002
2020-05-18 16:00:00+00:00,71.72749999999998,69.58217792574253,45.161290285793235,140.79623015646172,84.845
2020-05-18 17:00:00+00:00,74.7075,76.60273087136274,45.3946242209178,147.9257983238735,89.37
2020-05-18 18:00:00+00:00,76.50750000000002,77.50806620753062,50.48384530294532,133.5526816058403,97.855
2020-05-18 19:00:00+00:00,99.6475,61.90960697609054,36.58351207444565,130.51534947231616,110.16
2020-05-18 20:00:00+00:00,124.4675,28.956197255764017,18.64153718910431,115.0467299386604,119.7575
2020-05-18 21:00:00+00:00,121.53,54.56560181175278,11.387518233251765,118.87206680357352,120.2175
2020-05-18 22:00:00+00:00,127.6425,57.17197534875698,13.646402784149332,104.29400324277805,70.3
2020-05-18 23:00:00+00:00,118.4325,39.301338588984144,11.955900473392365,70.61784646956184,65.66
2020-05-19 00:00:00+00:00,99.78,31.84964762546809,12.500690908100815,61.661155244736605,62.855
2020-05-19 01:00:00+00:00,101.065,28.47462738794776,15.02606932418628,58.3539320078391,58.96250000000001
2020-05-19 02:00:00+00:00,96.48,28.857114479580183,15.290053404512891,54.24388343180277,53.4425
2020-05-19 03:00:00+00:00,56.78,29.03316291116672,13.941268826719627,53.584422378869206,46.3925
2020-05-19 04:00:00+00:00,34.9125,27.598373255777325,13.742270766870613,56.524664422452744,37.0525
2020-05-19 05:00:00+00:00,23.295,26.342125787322914,13.111914708072344,51.651664921266715,25.425
2020-05-19 06:00:00+00:00,12.6475,27.720391447570467,11.605673116855614,53.40730562979879,14.9875
2020-05-19 07:00:00+00:00,7.9575,29.250559320701594,11.4834472552108,59.463107748918745,9.43
2020-05-19 08:00:00+00:00,6.9250000000000025,13.595036349520777,10.27755987246396,66.02499621977783,8.03
2020-05-19 09:00:00+00:00,6.6925,21.590194757951828,12.22829365604185,88.04513059472856,9.2525
2020-05-19 10:00:00+00:00,14.9475,32.58478748837233,12.706443704937568,127.9982363162918,13.545
2020-05-19 11:00:00+00:00,30.4175,49.35272140618415,17.327154147181812,122.14218103666279,21.045
2020-05-19 12:00:00+00:00,31.6575,29.61709018462601,16.828385597366168,133.99742367012394,29.5375
2020-05-19 13:00:00+00:00,40.2775,25.26002535110312,21.143074308544236,123.74291022600003,36.49500000000001
2020-05-19 14:00:00+00:00,50.5825,41.66322061713738,31.349572821445587,123.30154265902416,41.6725
2020-05-19 15:00:00+00:00,56.5975,53.652439903548405,32.01496627706875,117.43944868556991,46.9425
